2022-02-22 10:22:46,401 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:63)     - 초(0~59): 46
2022-02-22 10:22:46,401 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:66)     - 1000분의 1초: 349
2022-02-22 10:25:16,700 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:40)     - 이 해의 년도: 2022
2022-02-22 10:25:16,701 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:41)     - 월(0~11): 2
2022-02-22 10:25:16,701 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:42)     - 일: 22
2022-02-22 10:25:16,701 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:44)     - =================================
2022-02-22 10:25:16,701 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:45)     - 2022년2월22일
2022-02-22 10:25:16,701 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:49)     - 요일: 1(일요일)~7(토요일):3
2022-02-22 10:25:16,702 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:53)     - (오전:0, 오후:1)0
2022-02-22 10:25:16,702 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:56)     - 시간(0~11): 10
2022-02-22 10:25:16,703 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:58)     - 시간(0~23): 10
2022-02-22 10:25:16,703 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:61)     - 분(0~59): 25
2022-02-22 10:25:16,703 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:63)     - 초(0~59): 16
2022-02-22 10:25:16,703 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:66)     - 1000분의 1초: 651
2022-02-22 10:25:16,703 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:69)     - 10:25:16
2022-02-22 22:22:35,743 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:41)     - cal01:java.util.GregorianCalendar[time=1645536155623,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=30,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=1,HOUR=10,HOUR_OF_DAY=22,MINUTE=22,SECOND=35,MILLISECOND=623,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 22:22:35,745 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:42)     - cal02:java.util.GregorianCalendar[time=1645536155647,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=30,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=1,HOUR=10,HOUR_OF_DAY=22,MINUTE=22,SECOND=35,MILLISECOND=647,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 22:22:35,745 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:45)     - cal01:1805013491
2022-02-22 22:22:35,745 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:46)     - cal02:951880373
2022-02-22 22:22:45,328 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:41)     - cal01:java.util.GregorianCalendar[time=1645536165227,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=30,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=1,HOUR=10,HOUR_OF_DAY=22,MINUTE=22,SECOND=45,MILLISECOND=227,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 22:22:45,330 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:42)     - cal02:java.util.GregorianCalendar[time=1645536165245,areFieldsSet=true,areAllFieldsSet=true,lenient=true,zone=sun.util.calendar.ZoneInfo[id="Asia/Seoul",offset=32400000,dstSavings=0,useDaylight=false,transitions=30,lastRule=null],firstDayOfWeek=1,minimalDaysInFirstWeek=1,ERA=1,YEAR=2022,MONTH=1,WEEK_OF_YEAR=9,WEEK_OF_MONTH=4,DAY_OF_MONTH=22,DAY_OF_YEAR=53,DAY_OF_WEEK=3,DAY_OF_WEEK_IN_MONTH=4,AM_PM=1,HOUR=10,HOUR_OF_DAY=22,MINUTE=22,SECOND=45,MILLISECOND=245,ZONE_OFFSET=32400000,DST_OFFSET=0]
2022-02-22 22:22:45,330 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:45)     - cal01:1805013491
2022-02-22 22:22:45,330 DEBUG [main] cmn.LoggerManager (CalendarEx01Main.java:46)     - cal02:951880373
2022-02-22 22:25:09,187 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:40)     - 이 해의 년도: 2022
2022-02-22 22:25:09,189 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:41)     - 월(0~11): 2
2022-02-22 22:25:09,189 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:42)     - 일: 22
2022-02-22 22:25:09,189 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:44)     - =================================
2022-02-22 22:25:09,189 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:45)     - 2022년2월22일
2022-02-22 22:25:09,189 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:49)     - 요일: 1(일요일)~7(토요일):3
2022-02-22 22:25:09,190 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:53)     - (오전:0, 오후:1)1
2022-02-22 22:25:09,190 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:56)     - 시간(0~11): 10
2022-02-22 22:25:09,192 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:58)     - 시간(0~23): 22
2022-02-22 22:25:09,192 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:61)     - 분(0~59): 25
2022-02-22 22:25:09,192 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:63)     - 초(0~59): 9
2022-02-22 22:25:09,192 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:66)     - 1000분의 1초: 80
2022-02-22 22:25:09,192 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:69)     - 22:25:9
2022-02-22 22:26:56,143 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:40)     - 이 해의 년도: 2023
2022-02-22 22:26:56,145 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:41)     - 월(0~11): 2
2022-02-22 22:26:56,145 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:42)     - 일: 22
2022-02-22 22:26:56,145 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:44)     - =================================
2022-02-22 22:26:56,145 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:45)     - 2023년2월22일
2022-02-22 22:26:56,145 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:49)     - 요일: 1(일요일)~7(토요일):3
2022-02-22 22:26:56,145 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:53)     - (오전:0, 오후:1)1
2022-02-22 22:26:56,145 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:56)     - 시간(0~11): 10
2022-02-22 22:26:56,148 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:58)     - 시간(0~23): 22
2022-02-22 22:26:56,148 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:61)     - 분(0~59): 26
2022-02-22 22:26:56,148 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:63)     - 초(0~59): 56
2022-02-22 22:26:56,148 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:66)     - 1000분의 1초: 21
2022-02-22 22:26:56,149 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:69)     - 22:26:56
2022-02-22 22:27:03,051 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:40)     - 이 해의 년도: 2022
2022-02-22 22:27:03,053 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:41)     - 월(0~11): 2
2022-02-22 22:27:03,053 DEBUG [main] cmn.LoggerManager (CalendarEx02Main.java:42)     - 일: 22
